customerid,campaign,pdays,previous,poutcome,y
930,1,-1,0,unknown,no
931,2,-1,0,unknown,no
932,1,-1,0,unknown,no
933,1,-1,0,unknown,no
934,1,-1,0,unknown,no
935,1,-1,0,unknown,no
936,1,-1,0,unknown,no
937,1,-1,0,unknown,no
938,1,-1,0,unknown,no
939,3,-1,0,unknown,no
940,2,-1,0,unknown,no
941,3,-1,0,unknown,no
942,1,-1,0,unknown,no
943,2,-1,0,unknown,no
944,4,-1,0,unknown,no
945,3,-1,0,unknown,no
946,2,-1,0,unknown,no
947,2,-1,0,unknown,no
948,3,-1,0,unknown,no
949,2,-1,0,unknown,no
950,1,-1,0,unknown,no
951,2,-1,0,unknown,no
952,2,-1,0,unknown,no
953,2,-1,0,unknown,no
954,1,-1,0,unknown,no
955,2,-1,0,unknown,no
956,1,-1,0,unknown,no
957,2,-1,0,unknown,no
958,3,-1,0,unknown,no
959,2,-1,0,unknown,no
960,1,-1,0,unknown,no
961,2,-1,0,unknown,no
962,1,-1,0,unknown,no
963,1,-1,0,unknown,no
964,1,-1,0,unknown,no
965,1,-1,0,unknown,no
966,5,-1,0,unknown,no
967,4,-1,0,unknown,no
968,5,-1,0,unknown,no
969,2,-1,0,unknown,no
970,2,-1,0,unknown,no
971,1,-1,0,unknown,no
972,1,-1,0,unknown,no
973,1,-1,0,unknown,no
974,1,-1,0,unknown,no
975,2,-1,0,unknown,no
976,2,-1,0,unknown,no
977,2,-1,0,unknown,no
978,2,-1,0,unknown,no
979,2,-1,0,unknown,no
980,2,-1,0,unknown,no
981,2,-1,0,unknown,no
982,2,-1,0,unknown,no
983,3,-1,0,unknown,no
984,4,-1,0,unknown,no
985,2,-1,0,unknown,no
986,1,-1,0,unknown,no
987,2,-1,0,unknown,no
988,1,-1,0,unknown,no
989,1,-1,0,unknown,no
990,2,-1,0,unknown,no
991,1,-1,0,unknown,no
992,1,-1,0,unknown,no
993,1,-1,0,unknown,no
994,1,-1,0,unknown,no
995,1,-1,0,unknown,no
996,1,-1,0,unknown,no
997,1,-1,0,unknown,no
998,1,-1,0,unknown,no
999,1,-1,0,unknown,no
1000,2,-1,0,unknown,no
1001,1,-1,0,unknown,no
1002,1,-1,0,unknown,no
1003,2,-1,0,unknown,no
1004,2,-1,0,unknown,no
1005,1,-1,0,unknown,no
1006,2,-1,0,unknown,no
1007,1,-1,0,unknown,no
1008,2,-1,0,unknown,no
1009,1,-1,0,unknown,no
1010,1,-1,0,unknown,no
1011,1,-1,0,unknown,no
1012,1,-1,0,unknown,no
1013,1,-1,0,unknown,no
1014,1,-1,0,unknown,no
1015,3,-1,0,unknown,no
1016,1,-1,0,unknown,no
1017,1,-1,0,unknown,no
1018,1,-1,0,unknown,no
1019,2,-1,0,unknown,no
1020,3,-1,0,unknown,no
1021,2,-1,0,unknown,no
1022,5,-1,0,unknown,no
1023,1,-1,0,unknown,no
1024,5,-1,0,unknown,no
1025,1,-1,0,unknown,no
1026,1,-1,0,unknown,no
1027,1,-1,0,unknown,no
1028,2,-1,0,unknown,no
1029,2,-1,0,unknown,no
1030,1,-1,0,unknown,no
1031,3,-1,0,unknown,no
1032,3,-1,0,unknown,no
1033,3,-1,0,unknown,no
1034,1,-1,0,unknown,no
1035,4,-1,0,unknown,no
1036,3,-1,0,unknown,no
1037,2,-1,0,unknown,no
1038,2,-1,0,unknown,no
1039,2,-1,0,unknown,no
1040,2,-1,0,unknown,no
1041,2,-1,0,unknown,no
1042,1,-1,0,unknown,no
1043,1,-1,0,unknown,no
1044,1,-1,0,unknown,no
1045,2,-1,0,unknown,no
1046,2,-1,0,unknown,no
1047,6,-1,0,unknown,no
1048,5,-1,0,unknown,no
1049,2,-1,0,unknown,no
1050,2,-1,0,unknown,no
1051,2,-1,0,unknown,no
1052,2,-1,0,unknown,no
1053,2,-1,0,unknown,no
1054,6,-1,0,unknown,no
1055,3,-1,0,unknown,no
1056,6,-1,0,unknown,no
1057,2,-1,0,unknown,no
1058,3,-1,0,unknown,no
1059,2,-1,0,unknown,no
1060,2,-1,0,unknown,no
1061,2,-1,0,unknown,no
1062,3,-1,0,unknown,no
1063,2,-1,0,unknown,no
1064,3,-1,0,unknown,no
1065,2,-1,0,unknown,no
1066,3,-1,0,unknown,no
1067,3,-1,0,unknown,no
1068,4,-1,0,unknown,no
1069,3,-1,0,unknown,no
1070,2,-1,0,unknown,no
1071,4,-1,0,unknown,no
1072,3,-1,0,unknown,no
1073,2,-1,0,unknown,no
1074,2,-1,0,unknown,no
1075,2,-1,0,unknown,no
1076,2,-1,0,unknown,no
1077,4,-1,0,unknown,no
1078,4,-1,0,unknown,no
1079,3,-1,0,unknown,no
1080,2,-1,0,unknown,no
1081,4,-1,0,unknown,no
1082,3,-1,0,unknown,no
1083,4,-1,0,unknown,no
1084,2,-1,0,unknown,no
1085,2,-1,0,unknown,no
1086,1,-1,0,unknown,no
1087,1,-1,0,unknown,no
1088,2,-1,0,unknown,yes
1089,3,-1,0,unknown,no
1090,2,-1,0,unknown,no
1091,5,-1,0,unknown,no
1092,3,-1,0,unknown,no
1093,3,-1,0,unknown,no
1094,2,-1,0,unknown,no
1095,2,-1,0,unknown,no
1096,4,-1,0,unknown,no
1097,3,-1,0,unknown,no
1098,3,-1,0,unknown,no
1099,2,-1,0,unknown,no
1100,3,-1,0,unknown,no
1101,2,-1,0,unknown,no
1102,3,-1,0,unknown,no
1103,4,-1,0,unknown,no
1104,8,-1,0,unknown,no
1105,2,-1,0,unknown,no
1106,7,-1,0,unknown,no
1107,6,-1,0,unknown,no
1108,2,-1,0,unknown,no
1109,3,-1,0,unknown,no
1110,5,-1,0,unknown,no
1111,3,-1,0,unknown,no
1112,1,-1,0,unknown,no
1113,1,-1,0,unknown,no
1114,3,-1,0,unknown,no
1115,1,-1,0,unknown,no
1116,3,-1,0,unknown,no
1117,2,-1,0,unknown,no
1118,1,-1,0,unknown,no
1119,3,-1,0,unknown,no
1120,1,-1,0,unknown,no
1121,1,-1,0,unknown,no
1122,1,-1,0,unknown,no
1123,1,-1,0,unknown,no
1124,2,-1,0,unknown,no
1125,4,-1,0,unknown,yes
1126,4,-1,0,unknown,no
1127,2,-1,0,unknown,no
1128,3,-1,0,unknown,no
1129,3,-1,0,unknown,no
1130,2,-1,0,unknown,no
1131,4,-1,0,unknown,no
1132,2,-1,0,unknown,no
1133,2,-1,0,unknown,no
1134,1,-1,0,unknown,no
1135,2,-1,0,unknown,no
1136,5,-1,0,unknown,no
1137,2,-1,0,unknown,no
1138,3,-1,0,unknown,no
1139,3,-1,0,unknown,no
1140,2,-1,0,unknown,no
1141,2,-1,0,unknown,yes
1142,3,-1,0,unknown,no
1143,2,-1,0,unknown,no
1144,2,-1,0,unknown,no
1145,2,-1,0,unknown,no
1146,2,-1,0,unknown,no
1147,5,-1,0,unknown,no
1148,2,-1,0,unknown,no
1149,4,-1,0,unknown,no
1150,2,-1,0,unknown,no
1151,3,-1,0,unknown,no
1152,4,-1,0,unknown,no
1153,3,-1,0,unknown,no
1154,3,-1,0,unknown,no
1155,2,-1,0,unknown,no
1156,4,-1,0,unknown,no
1157,3,-1,0,unknown,no
1158,3,-1,0,unknown,no
1159,6,-1,0,unknown,no
1160,2,-1,0,unknown,no
1161,2,-1,0,unknown,no
1162,2,-1,0,unknown,no
1163,2,-1,0,unknown,no
1164,3,-1,0,unknown,no
1165,2,-1,0,unknown,no
1166,2,-1,0,unknown,no
1167,1,-1,0,unknown,no
1168,5,-1,0,unknown,no
1169,3,-1,0,unknown,no
1170,3,-1,0,unknown,no
1171,1,-1,0,unknown,no
1172,1,-1,0,unknown,no
1173,2,-1,0,unknown,yes
1174,1,-1,0,unknown,yes
1175,1,-1,0,unknown,no
1176,1,-1,0,unknown,no
1177,1,-1,0,unknown,no
1178,1,-1,0,unknown,no
1179,1,-1,0,unknown,no
1180,1,-1,0,unknown,no
1181,1,-1,0,unknown,no
1182,4,-1,0,unknown,no
1183,1,-1,0,unknown,no
1184,1,-1,0,unknown,no
1185,1,-1,0,unknown,no
1186,1,-1,0,unknown,no
1187,3,-1,0,unknown,no
1188,1,-1,0,unknown,no
1189,2,-1,0,unknown,no
1190,1,-1,0,unknown,no
1191,1,-1,0,unknown,no
1192,2,-1,0,unknown,no
1193,1,-1,0,unknown,no
1194,1,-1,0,unknown,yes
1195,1,-1,0,unknown,no
1196,1,-1,0,unknown,no
1197,1,-1,0,unknown,no
1198,1,-1,0,unknown,no
1199,1,-1,0,unknown,no
1200,1,-1,0,unknown,no
1201,3,-1,0,unknown,yes
1202,1,-1,0,unknown,no
1203,4,-1,0,unknown,no
1204,1,-1,0,unknown,no
1205,1,-1,0,unknown,no
1206,1,-1,0,unknown,no
1207,2,-1,0,unknown,no
1208,1,-1,0,unknown,no
1209,1,-1,0,unknown,no
1210,3,-1,0,unknown,no
1211,1,-1,0,unknown,no
1212,1,-1,0,unknown,no
1213,1,-1,0,unknown,no
1214,1,-1,0,unknown,no
1215,1,-1,0,unknown,no
1216,1,-1,0,unknown,no
1217,1,-1,0,unknown,no
1218,1,-1,0,unknown,no
1219,2,-1,0,unknown,no
1220,1,-1,0,unknown,no
1221,1,-1,0,unknown,no
1222,1,-1,0,unknown,no
1223,3,-1,0,unknown,no
1224,1,-1,0,unknown,no
1225,1,-1,0,unknown,no
1226,1,-1,0,unknown,no
1227,1,-1,0,unknown,no
1228,2,-1,0,unknown,no
1229,2,-1,0,unknown,no
1230,1,-1,0,unknown,no
1231,1,-1,0,unknown,no
1232,2,-1,0,unknown,no
1233,2,-1,0,unknown,no
1234,1,-1,0,unknown,no
1235,1,-1,0,unknown,no
1236,1,-1,0,unknown,no
1237,3,-1,0,unknown,no
1238,1,-1,0,unknown,no
1239,1,-1,0,unknown,no
1240,1,-1,0,unknown,no
1241,1,-1,0,unknown,no
1242,1,-1,0,unknown,no
1243,1,-1,0,unknown,no
1244,1,-1,0,unknown,no
1245,1,-1,0,unknown,no
1246,1,-1,0,unknown,no
1247,1,-1,0,unknown,no
1248,1,-1,0,unknown,yes
1249,1,-1,0,unknown,no
1250,1,-1,0,unknown,no
1251,1,-1,0,unknown,no
1252,2,-1,0,unknown,no
1253,1,-1,0,unknown,no
1254,2,-1,0,unknown,no
1255,1,-1,0,unknown,no
1256,1,-1,0,unknown,no
1257,1,-1,0,unknown,no
1258,1,-1,0,unknown,no
1259,1,-1,0,unknown,no
1260,1,-1,0,unknown,no
1261,1,-1,0,unknown,no
1262,1,-1,0,unknown,no
1263,1,-1,0,unknown,no
1264,1,-1,0,unknown,no
1265,3,-1,0,unknown,no
1266,1,-1,0,unknown,no
1267,1,-1,0,unknown,no
1268,1,-1,0,unknown,no
1269,1,-1,0,unknown,no
1270,2,-1,0,unknown,no
1271,1,-1,0,unknown,no
1272,1,-1,0,unknown,no
1273,1,-1,0,unknown,no
1274,2,-1,0,unknown,yes
1275,1,-1,0,unknown,no
1276,1,-1,0,unknown,no
1277,1,-1,0,unknown,no
1278,1,-1,0,unknown,no
1279,1,-1,0,unknown,no
1280,1,-1,0,unknown,no
1281,4,-1,0,unknown,no
1282,1,-1,0,unknown,no
1283,1,-1,0,unknown,no
1284,1,-1,0,unknown,no
1285,1,-1,0,unknown,no
1286,2,-1,0,unknown,no
1287,2,-1,0,unknown,no
1288,1,-1,0,unknown,no
1289,2,-1,0,unknown,no
1290,1,-1,0,unknown,no
1291,1,-1,0,unknown,no
1292,1,-1,0,unknown,no
1293,2,-1,0,unknown,no
1294,1,-1,0,unknown,no
1295,1,-1,0,unknown,no
1296,1,-1,0,unknown,no
1297,1,-1,0,unknown,no
1298,1,-1,0,unknown,no
1299,1,-1,0,unknown,no
1300,1,-1,0,unknown,no
1301,1,-1,0,unknown,no
1302,1,-1,0,unknown,no
1303,1,-1,0,unknown,no
1304,1,-1,0,unknown,no
1305,1,-1,0,unknown,no
1306,1,-1,0,unknown,no
1307,4,-1,0,unknown,no
1308,1,-1,0,unknown,no
1309,1,-1,0,unknown,no
1310,1,-1,0,unknown,no
1311,1,-1,0,unknown,no
1312,2,-1,0,unknown,no
1313,1,-1,0,unknown,no
1314,3,-1,0,unknown,no
1315,1,-1,0,unknown,no
1316,3,-1,0,unknown,no
1317,1,-1,0,unknown,no
1318,2,-1,0,unknown,no
1319,2,-1,0,unknown,no
1320,2,-1,0,unknown,no
1321,1,-1,0,unknown,no
1322,2,-1,0,unknown,no
1323,1,-1,0,unknown,no
1324,1,-1,0,unknown,no
1325,1,-1,0,unknown,no
1326,1,-1,0,unknown,no
1327,1,-1,0,unknown,no
1328,1,-1,0,unknown,no
1329,1,-1,0,unknown,no
1330,2,-1,0,unknown,no
1331,1,-1,0,unknown,no
1332,1,-1,0,unknown,no
1333,1,-1,0,unknown,no
1334,1,-1,0,unknown,no
1335,1,-1,0,unknown,no
1336,1,-1,0,unknown,no
1337,4,-1,0,unknown,no
1338,1,-1,0,unknown,no
1339,1,-1,0,unknown,no
1340,1,-1,0,unknown,no
1341,1,-1,0,unknown,yes
1342,1,-1,0,unknown,no
1343,1,-1,0,unknown,no
1344,1,-1,0,unknown,no
1345,1,-1,0,unknown,no
1346,2,-1,0,unknown,no
1347,1,-1,0,unknown,no
1348,2,-1,0,unknown,no
1349,4,-1,0,unknown,no
1350,2,-1,0,unknown,no
1351,3,-1,0,unknown,no
1352,3,-1,0,unknown,no
1353,2,-1,0,unknown,no
1354,1,-1,0,unknown,no
1355,1,-1,0,unknown,no
1356,1,-1,0,unknown,no
1357,2,-1,0,unknown,no
1358,1,-1,0,unknown,no
1359,1,-1,0,unknown,no
1360,1,-1,0,unknown,no
1361,3,-1,0,unknown,no
1362,1,-1,0,unknown,no
1363,1,-1,0,unknown,no
1364,1,-1,0,unknown,no
1365,2,-1,0,unknown,no
1366,1,-1,0,unknown,no
1367,1,-1,0,unknown,no
1368,3,-1,0,unknown,no
1369,1,-1,0,unknown,no
1370,1,-1,0,unknown,no
1371,2,-1,0,unknown,yes
1372,1,-1,0,unknown,no
1373,1,-1,0,unknown,yes
1374,1,-1,0,unknown,no
1375,1,-1,0,unknown,no
1376,1,-1,0,unknown,no
1377,1,-1,0,unknown,no
1378,1,-1,0,unknown,no
1379,1,-1,0,unknown,no
1380,1,-1,0,unknown,no
1381,1,-1,0,unknown,no
1382,3,-1,0,unknown,no
1383,1,-1,0,unknown,no
1384,1,-1,0,unknown,no
1385,1,-1,0,unknown,no
1386,1,-1,0,unknown,no
1387,8,-1,0,unknown,no
1388,2,-1,0,unknown,no
1389,4,-1,0,unknown,no
1390,5,-1,0,unknown,no
1391,3,-1,0,unknown,no
1392,2,-1,0,unknown,no
1393,2,-1,0,unknown,no
1394,2,-1,0,unknown,no
1395,2,-1,0,unknown,no
1396,2,-1,0,unknown,no
1397,2,-1,0,unknown,no
1398,3,-1,0,unknown,no
1399,2,-1,0,unknown,no
1400,3,-1,0,unknown,no
1401,3,-1,0,unknown,no
1402,2,-1,0,unknown,no
1403,2,-1,0,unknown,no
1404,4,-1,0,unknown,no
1405,2,-1,0,unknown,no
1406,2,-1,0,unknown,no
1407,2,-1,0,unknown,no
1408,1,-1,0,unknown,no
1409,2,-1,0,unknown,no
1410,1,-1,0,unknown,no
1411,1,-1,0,unknown,no
1412,1,-1,0,unknown,no
1413,1,-1,0,unknown,no
1414,1,-1,0,unknown,no
1415,1,-1,0,unknown,no
1416,1,-1,0,unknown,no
1417,2,-1,0,unknown,yes
1418,1,-1,0,unknown,no
1419,1,-1,0,unknown,no
1420,1,-1,0,unknown,no
1421,2,-1,0,unknown,no
1422,2,-1,0,unknown,no
1423,1,-1,0,unknown,no
1424,2,-1,0,unknown,no
1425,2,-1,0,unknown,no
1426,2,-1,0,unknown,no
1427,2,-1,0,unknown,no
1428,1,-1,0,unknown,no
1429,2,-1,0,unknown,no
1430,2,-1,0,unknown,no
1431,2,-1,0,unknown,no
1432,2,-1,0,unknown,no
1433,2,-1,0,unknown,no
1434,5,-1,0,unknown,no
1435,3,-1,0,unknown,no
1436,1,-1,0,unknown,no
1437,1,-1,0,unknown,no
1438,1,-1,0,unknown,no
1439,1,-1,0,unknown,no
1440,2,-1,0,unknown,no
1441,2,-1,0,unknown,no
1442,6,-1,0,unknown,no
1443,1,-1,0,unknown,no
1444,1,-1,0,unknown,no
1445,4,-1,0,unknown,no
1446,2,-1,0,unknown,no
1447,7,-1,0,unknown,no
1448,2,-1,0,unknown,no
1449,3,-1,0,unknown,no
1450,2,-1,0,unknown,no
1451,2,-1,0,unknown,no
1452,3,-1,0,unknown,no
1453,2,-1,0,unknown,no
1454,3,-1,0,unknown,no
1455,2,-1,0,unknown,no
1456,2,-1,0,unknown,no
1457,5,-1,0,unknown,no
1458,3,-1,0,unknown,no
1459,1,-1,0,unknown,no
1460,1,-1,0,unknown,no
1461,2,-1,0,unknown,no
1462,2,-1,0,unknown,no
1463,2,-1,0,unknown,yes
1464,2,-1,0,unknown,no
1465,2,-1,0,unknown,no
1466,2,-1,0,unknown,no
1467,1,-1,0,unknown,no
1468,1,-1,0,unknown,no
1469,2,-1,0,unknown,no
1470,7,-1,0,unknown,no
1471,1,-1,0,unknown,no
1472,5,-1,0,unknown,no
1473,1,-1,0,unknown,no
1474,3,-1,0,unknown,no
1475,3,-1,0,unknown,no
1476,1,-1,0,unknown,no
1477,2,-1,0,unknown,no
1478,2,-1,0,unknown,no
1479,4,-1,0,unknown,no
1480,2,-1,0,unknown,no
1481,1,-1,0,unknown,no
1482,2,-1,0,unknown,no
1483,2,-1,0,unknown,no
1484,9,-1,0,unknown,no
1485,1,-1,0,unknown,no
1486,3,-1,0,unknown,no
1487,2,-1,0,unknown,no
1488,2,-1,0,unknown,no
1489,2,-1,0,unknown,no
1490,2,-1,0,unknown,no
1491,2,-1,0,unknown,no
1492,2,-1,0,unknown,no
1493,2,-1,0,unknown,no
1494,5,-1,0,unknown,no
1495,3,-1,0,unknown,no
1496,6,-1,0,unknown,no
1497,2,-1,0,unknown,no
1498,2,-1,0,unknown,no
1499,2,-1,0,unknown,no
1500,2,-1,0,unknown,no
1501,2,-1,0,unknown,no
1502,2,-1,0,unknown,no
1503,9,-1,0,unknown,no
1504,2,-1,0,unknown,no
1505,2,-1,0,unknown,no
1506,4,-1,0,unknown,no
1507,2,-1,0,unknown,no
1508,2,-1,0,unknown,no
1509,3,-1,0,unknown,no
1510,2,-1,0,unknown,no
1511,3,-1,0,unknown,no
1512,2,-1,0,unknown,no
1513,4,-1,0,unknown,no
1514,1,-1,0,unknown,no
1515,2,-1,0,unknown,no
1516,2,-1,0,unknown,no
1517,3,-1,0,unknown,no
1518,2,-1,0,unknown,no
1519,2,-1,0,unknown,no
1520,2,-1,0,unknown,no
1521,2,-1,0,unknown,yes
1522,5,-1,0,unknown,no
1523,2,-1,0,unknown,no
1524,2,-1,0,unknown,no
1525,3,-1,0,unknown,no
1526,3,-1,0,unknown,no
1527,2,-1,0,unknown,no
1528,2,-1,0,unknown,no
1529,3,-1,0,unknown,no
1530,2,-1,0,unknown,no
1531,2,-1,0,unknown,no
1532,2,-1,0,unknown,no
1533,2,-1,0,unknown,no
1534,2,-1,0,unknown,no
1535,3,-1,0,unknown,no
1536,3,-1,0,unknown,no
1537,2,-1,0,unknown,no
1538,3,-1,0,unknown,no
1539,2,-1,0,unknown,no
1540,3,-1,0,unknown,no
1541,4,-1,0,unknown,no
1542,4,-1,0,unknown,no
1543,2,-1,0,unknown,no
1544,2,-1,0,unknown,no
1545,4,-1,0,unknown,no
1546,3,-1,0,unknown,no
1547,2,-1,0,unknown,no
1548,8,-1,0,unknown,no
1549,2,-1,0,unknown,no
1550,2,-1,0,unknown,no
1551,4,-1,0,unknown,no
1552,8,-1,0,unknown,no
1553,2,-1,0,unknown,no
1554,3,-1,0,unknown,no
1555,3,-1,0,unknown,no
1556,2,-1,0,unknown,no
1557,5,-1,0,unknown,no
1558,4,-1,0,unknown,no
1559,4,-1,0,unknown,no
1560,3,-1,0,unknown,no
1561,2,-1,0,unknown,no
1562,3,-1,0,unknown,no
1563,5,-1,0,unknown,no
1564,2,-1,0,unknown,no
1565,2,-1,0,unknown,no
1566,3,-1,0,unknown,no
1567,2,-1,0,unknown,no
1568,3,-1,0,unknown,no
1569,3,-1,0,unknown,no
1570,3,-1,0,unknown,no
1571,4,-1,0,unknown,no
1572,2,-1,0,unknown,no
1573,3,-1,0,unknown,no
1574,2,-1,0,unknown,no
1575,3,-1,0,unknown,no
1576,3,-1,0,unknown,no
1577,4,-1,0,unknown,no
1578,3,-1,0,unknown,no
1579,5,-1,0,unknown,no
1580,7,-1,0,unknown,no
1581,3,-1,0,unknown,no
1582,2,-1,0,unknown,no
1583,4,-1,0,unknown,no
1584,2,-1,0,unknown,no
1585,4,-1,0,unknown,no
1586,2,-1,0,unknown,no
1587,3,-1,0,unknown,no
1588,3,-1,0,unknown,no
1589,2,-1,0,unknown,no
1590,3,-1,0,unknown,no
1591,1,-1,0,unknown,no
1592,1,-1,0,unknown,no
1593,5,-1,0,unknown,no
1594,3,-1,0,unknown,no
1595,4,-1,0,unknown,no
1596,4,-1,0,unknown,no
1597,2,-1,0,unknown,no
1598,2,-1,0,unknown,no
1599,3,-1,0,unknown,no
1600,4,-1,0,unknown,no
1601,2,-1,0,unknown,no
1602,2,-1,0,unknown,no
1603,2,-1,0,unknown,no
1604,1,-1,0,unknown,no
1605,5,-1,0,unknown,no
1606,1,-1,0,unknown,no
1607,3,-1,0,unknown,no
1608,4,-1,0,unknown,no
1609,3,-1,0,unknown,no
1610,5,-1,0,unknown,no
1611,2,-1,0,unknown,no
1612,2,-1,0,unknown,no
1613,3,-1,0,unknown,no
1614,4,-1,0,unknown,no
1615,2,-1,0,unknown,no
1616,2,-1,0,unknown,no
1617,2,-1,0,unknown,no
1618,4,-1,0,unknown,no
1619,5,-1,0,unknown,no
1620,2,-1,0,unknown,no
1621,5,-1,0,unknown,no
1622,2,-1,0,unknown,no
1623,2,-1,0,unknown,no
1624,1,-1,0,unknown,no
1625,1,-1,0,unknown,no
1626,1,-1,0,unknown,no
1627,9,-1,0,unknown,no
1628,1,-1,0,unknown,no
1629,1,-1,0,unknown,no
1630,1,-1,0,unknown,no
1631,3,-1,0,unknown,no
1632,1,-1,0,unknown,no
1633,1,-1,0,unknown,no
1634,4,-1,0,unknown,no
1635,1,-1,0,unknown,no
1636,1,-1,0,unknown,no
1637,1,-1,0,unknown,no
1638,1,-1,0,unknown,no
1639,1,-1,0,unknown,no
1640,1,-1,0,unknown,no
1641,1,-1,0,unknown,no
1642,2,-1,0,unknown,no
1643,1,-1,0,unknown,no
1644,1,-1,0,unknown,no
1645,1,-1,0,unknown,no
1646,1,-1,0,unknown,no
1647,4,-1,0,unknown,yes
1648,3,-1,0,unknown,yes
1649,1,-1,0,unknown,no
1650,1,-1,0,unknown,no
1651,2,-1,0,unknown,no
1652,1,-1,0,unknown,no
1653,1,-1,0,unknown,no
1654,1,-1,0,unknown,no
1655,1,-1,0,unknown,no
1656,1,-1,0,unknown,no
1657,1,-1,0,unknown,no
1658,1,-1,0,unknown,no
1659,2,-1,0,unknown,no
1660,1,-1,0,unknown,no
1661,1,-1,0,unknown,no
1662,1,-1,0,unknown,no
1663,2,-1,0,unknown,no
1664,2,-1,0,unknown,no
1665,3,-1,0,unknown,no
1666,1,-1,0,unknown,no
1667,1,-1,0,unknown,no
1668,2,-1,0,unknown,no
1669,2,-1,0,unknown,no
1670,1,-1,0,unknown,no
1671,1,-1,0,unknown,no
1672,1,-1,0,unknown,yes
1673,1,-1,0,unknown,no
1674,3,-1,0,unknown,no
1675,3,-1,0,unknown,yes
1676,1,-1,0,unknown,no
1677,1,-1,0,unknown,no
1678,1,-1,0,unknown,no
1679,2,-1,0,unknown,no
1680,2,-1,0,unknown,no
1681,1,-1,0,unknown,no
1682,2,-1,0,unknown,no
1683,1,-1,0,unknown,no
1684,1,-1,0,unknown,no
1685,1,-1,0,unknown,no
1686,1,-1,0,unknown,no
1687,1,-1,0,unknown,no
1688,1,-1,0,unknown,no
1689,1,-1,0,unknown,yes
1690,2,-1,0,unknown,no
1691,1,-1,0,unknown,no
1692,1,-1,0,unknown,yes
1693,3,-1,0,unknown,no
1694,1,-1,0,unknown,no
1695,1,-1,0,unknown,no
1696,1,-1,0,unknown,no
1697,1,-1,0,unknown,no
1698,1,-1,0,unknown,no
1699,1,-1,0,unknown,no
1700,1,-1,0,unknown,no
1701,1,-1,0,unknown,no
1702,1,-1,0,unknown,no
1703,1,-1,0,unknown,no
1704,1,-1,0,unknown,no
1705,2,-1,0,unknown,no
1706,1,-1,0,unknown,no
1707,1,-1,0,unknown,no
1708,2,-1,0,unknown,no
1709,1,-1,0,unknown,no
1710,1,-1,0,unknown,no
1711,1,-1,0,unknown,no
1712,1,-1,0,unknown,no
1713,1,-1,0,unknown,no
1714,2,-1,0,unknown,no
1715,2,-1,0,unknown,no
1716,4,-1,0,unknown,no
1717,2,-1,0,unknown,no
1718,3,-1,0,unknown,no
1719,2,-1,0,unknown,no
1720,3,-1,0,unknown,no
1721,2,-1,0,unknown,no
1722,3,-1,0,unknown,no
1723,2,-1,0,unknown,no
1724,1,-1,0,unknown,no
1725,1,-1,0,unknown,no
1726,1,-1,0,unknown,no
1727,1,-1,0,unknown,no
1728,1,-1,0,unknown,no
1729,2,-1,0,unknown,no
1730,1,-1,0,unknown,no
1731,1,-1,0,unknown,no
1732,1,-1,0,unknown,no
1733,3,-1,0,unknown,no
1734,1,-1,0,unknown,no
1735,1,-1,0,unknown,no
1736,1,-1,0,unknown,no
1737,1,-1,0,unknown,no
1738,4,-1,0,unknown,no
1739,1,-1,0,unknown,no
1740,2,-1,0,unknown,no
1741,2,-1,0,unknown,no
1742,1,-1,0,unknown,no
1743,1,-1,0,unknown,no
1744,1,-1,0,unknown,no
1745,3,-1,0,unknown,no
1746,1,-1,0,unknown,no
1747,2,-1,0,unknown,no
1748,1,-1,0,unknown,no
1749,1,-1,0,unknown,no
1750,1,-1,0,unknown,no
1751,1,-1,0,unknown,no
1752,2,-1,0,unknown,no
1753,2,-1,0,unknown,no
1754,2,-1,0,unknown,no
1755,1,-1,0,unknown,no
1756,1,-1,0,unknown,no
1757,1,-1,0,unknown,no
1758,2,-1,0,unknown,no
1759,1,-1,0,unknown,no
1760,2,-1,0,unknown,no
1761,6,-1,0,unknown,no
1762,2,-1,0,unknown,no
1763,1,-1,0,unknown,no
1764,1,-1,0,unknown,no
1765,1,-1,0,unknown,no
1766,2,-1,0,unknown,no
1767,1,-1,0,unknown,no
1768,1,-1,0,unknown,yes
1769,1,-1,0,unknown,no
1770,1,-1,0,unknown,no
1771,1,-1,0,unknown,no
1772,3,-1,0,unknown,no
1773,2,-1,0,unknown,no
1774,2,-1,0,unknown,no
1775,2,-1,0,unknown,no
1776,2,-1,0,unknown,no
1777,2,-1,0,unknown,no
1778,2,-1,0,unknown,no
1779,1,-1,0,unknown,no
1780,1,-1,0,unknown,no
1781,2,-1,0,unknown,no
1782,3,-1,0,unknown,no
1783,2,-1,0,unknown,no
1784,1,-1,0,unknown,no
1785,5,-1,0,unknown,no
1786,3,-1,0,unknown,no
1787,2,-1,0,unknown,no
1788,1,-1,0,unknown,no
1789,2,-1,0,unknown,no
1790,1,-1,0,unknown,no
1791,1,-1,0,unknown,no
1792,1,-1,0,unknown,no
1793,2,-1,0,unknown,no
1794,4,-1,0,unknown,no
1795,2,-1,0,unknown,no
1796,2,-1,0,unknown,yes
1797,3,-1,0,unknown,no
1798,2,-1,0,unknown,no
1799,2,-1,0,unknown,no
1800,2,-1,0,unknown,no
1801,1,-1,0,unknown,no
1802,1,-1,0,unknown,no
1803,1,-1,0,unknown,no
1804,1,-1,0,unknown,no
1805,1,-1,0,unknown,no
